-3.0e0 -3.0e0 9.0e0 9.0e0
-2.9393951e0 -3.0e0 8.821858e0 8.821858e0
-2.8787903e0 -3.0e0 8.651062e0 8.651062e0
-2.8181854e0 -3.0e0 8.487613e0 8.487613e0
-2.7575804e0 -3.0e0 8.33151e0 8.33151e0
-2.6969756e0 -3.0e0 8.18275e0 8.18275e0
-2.6363707e0 -3.0e0 8.041339e0 8.041339e0
-2.5757657e0 -3.0e0 7.907272e0 7.907272e0
-2.5151608e0 -3.0e0 7.780553e0 7.780553e0
-2.454556e0 -3.0e0 7.661177e0 7.661177e0
-2.393951e0 -3.0e0 7.549149e0 7.549149e0
-2.3333461e0 -3.0e0 7.444466e0 7.444466e0
-2.2727412e0 -3.0e0 7.34713e0 7.34713e0
-2.2121364e0 -3.0e0 7.257138e0 7.257138e0
-2.1515314e0 -3.0e0 7.174493e0 7.174493e0
-2.0909265e0 -3.0e0 7.099194e0 7.099194e0
-2.0303217e0 -3.0e0 7.031241e0 7.031241e0
-1.9697166e0 -3.0e0 6.970633e0 6.970633e0
-1.9091118e0 -3.0e0 6.917374e0 6.917374e0
-1.8485068e0 -3.0e0 6.871457e0 6.871457e0
-1.7879019e0 -3.0e0 6.832887e0 6.832887e0
-1.727297e0 -3.0e0 6.801663e0 6.801663e0
-1.666692e0 -3.0e0 6.777786e0 6.777786e0
-1.6060872e0 -3.0e0 6.761255e0 6.761255e0
-1.5454823e0 -3.0e0 6.752069e0 6.752069e0
-1.4848775e0 -3.0e0 6.750229e0 6.750229e0
-1.4242725e0 -3.0e0 6.755734e0 6.755734e0
-1.3636676e0 -3.0e0 6.768587e0 6.768587e0
-1.3030627e0 -3.0e0 6.788785e0 6.788785e0
-1.2424577e0 -3.0e0 6.816328e0 6.816328e0
-1.1818529e0 -3.0e0 6.851218e0 6.851218e0
-1.121248e0 -3.0e0 6.893452e0 6.893452e0
-1.060643e0 -3.0e0 6.943034e0 6.943034e0
-1.0000381e0 -3.0e0 6.999962e0 6.999962e0
-9.394333e-1 -3.0e0 7.0642351e0 7.0642351e0
-8.788283e-1 -3.0e0 7.1358543e0 7.1358543e0
-8.182234e-1 -3.0e0 7.2148193e0 7.2148193e0
-7.576186e-1 -3.0e0 7.3011302e0 7.3011302e0
-6.970137e-1 -3.0e0 7.394787e0 7.394787e0
-6.364087e-1 -3.0e0 7.49579e0 7.49579e0
-5.758038e-1 -3.0e0 7.6041385e0 7.6041385e0
-5.15199e-1 -3.0e0 7.719833e0 7.719833e0
-4.54594e-1 -3.0e0 7.8428738e0 7.8428738e0
-3.939891e-1 -3.0e0 7.97326e0 7.97326e0
-3.333842e-1 -3.0e0 8.1109923e0 8.1109923e0
-2.727792e-1 -3.0e0 8.2560707e0 8.2560707e0
-2.121744e-1 -3.0e0 8.4084947e0 8.4084947e0
-1.515695e-1 -3.0e0 8.5682646e0 8.5682646e0
-9.09647e-2 -3.0e0 8.7353806e0 8.7353806e0
-3.03596e-2 -3.0e0 8.9098428e0 8.9098428e0
3.02452e-2 -3.0e0 9.0916502e0 9.0916502e0
9.085e-2 -3.0e0 9.2808035e0 9.2808035e0
1.514551e-1 -3.0e0 9.4773038e0 9.4773038e0
2.1206e-1 -3.0e0 9.6811491e0 9.6811491e0
2.726648e-1 -3.0e0 9.8923404e0 9.8923404e0
3.332698e-1 -3.0e0 1.01108781e1 1.01108781e1
3.938747e-1 -3.0e0 1.03367612e1 1.03367612e1
4.544795e-1 -3.0e0 1.05699902e1 1.05699902e1
5.150844e-1 -3.0e0 1.0810565e1 1.0810565e1
5.756894e-1 -3.0e0 1.10584865e1 1.10584865e1
6.362943e-1 -3.0e0 1.1313753e1 1.1313753e1
6.968991e-1 -3.0e0 1.15763657e1 1.15763657e1
7.575041e-1 -3.0e0 1.18463249e1 1.18463249e1
8.18109e-1 -3.0e0 1.21236293e1 1.21236293e1
8.787138e-1 -3.0e0 1.24082796e1 1.24082796e1
9.393187e-1 -3.0e0 1.27002757e1 1.27002757e1
9.999237e-1 -3.0e0 1.29996185e1 1.29996185e1
1.0605286e0 -3.0e0 1.3306306e1 1.3306306e1
1.1211334e0 -3.0e0 1.362034e1 1.362034e1
1.1817384e0 -3.0e0 1.394172e1 1.394172e1
1.2423433e0 -3.0e0 1.4270445e1 1.4270445e1
1.3029482e0 -3.0e0 1.4606517e1 1.4606517e1
1.3635532e0 -3.0e0 1.4949934e1 1.4949934e1
1.424158e0 -3.0e0 1.5300699e1 1.5300699e1
1.4847629e0 -3.0e0 1.5658807e1 1.5658807e1
1.5453677e0 -3.0e0 1.6024263e1 1.6024263e1
1.6059727e0 -3.0e0 1.6397064e1 1.6397064e1
1.6665776e0 -3.0e0 1.6777211e1 1.6777211e1
1.7271825e0 -3.0e0 1.7164703e1 1.7164703e1
1.7877875e0 -3.0e0 1.7559543e1 1.7559543e1
1.8483923e0 -3.0e0 1.7961726e1 1.7961726e1
1.9089972e0 -3.0e0 1.8371257e1 1.8371257e1
1.9696022e0 -3.0e0 1.8788135e1 1.8788135e1
2.030207e0 -3.0e0 1.9212357e1 1.9212357e1
2.0908119e0 -3.0e0 1.9643924e1 1.9643924e1
2.1514168e0 -3.0e0 2.008285e1 2.008285e1
2.2120218e0 -3.0e0 2.052911e1 2.052911e1
2.2726266e0 -3.0e0 2.0982716e1 2.0982716e1
2.3332315e0 -3.0e0 2.1443668e1 2.1443668e1
2.3938365e0 -3.0e0 2.1911966e1 2.1911966e1
2.4544414e0 -3.0e0 2.238761e1 2.238761e1
2.5150462e0 -3.0e0 2.28706e1 2.28706e1
2.5756512e0 -3.0e0 2.3360936e1 2.3360936e1
2.6362561e0 -3.0e0 2.3858617e1 2.3858617e1
2.696861e0 -3.0e0 2.4363644e1 2.4363644e1
2.757466e0 -3.0e0 2.4876018e1 2.4876018e1
2.8180708e0 -3.0e0 2.5395737e1 2.5395737e1
2.8786757e0 -3.0e0 2.5922803e1 2.5922803e1
2.9392805e0 -3.0e0 2.6457213e1 2.6457213e1
2.9998856e0 -3.0e0 2.699897e1 2.699897e1

-3.0e0 -2.9393951e0 8.821858e0 8.821858e0
-2.9393951e0 -2.9393951e0 8.640044e0 8.640044e0
-2.8787903e0 -2.9393951e0 8.465575e0 8.465575e0
-2.8181854e0 -2.9393951e0 8.298453e0 8.298453e0
-2.7575804e0 -2.9393951e0 8.138676e0 8.138676e0
-2.6969756e0 -2.9393951e0 7.986244e0 7.986244e0
-2.6363707e0 -2.9393951e0 7.84116e0 7.84116e0
-2.5757657e0 -2.9393951e0 7.703421e0 7.703421e0
-2.5151608e0 -2.9393951e0 7.573029e0 7.573029e0
-2.454556e0 -2.9393951e0 7.44998e0 7.44998e0
-2.393951e0 -2.9393951e0 7.334277e0 7.334277e0
-2.3333461e0 -2.9393951e0 7.225922e0 7.225922e0
-2.2727412e0 -2.9393951e0 7.124913e0 7.124913e0
-2.2121364e0 -2.9393951e0 7.031248e0 7.031248e0
-2.1515314e0 -2.9393951e0 6.944931e0 6.944931e0
-2.0909265e0 -2.9393951e0 6.865959e0 6.865959e0
-2.0303217e0 -2.9393951e0 6.794333e0 6.794333e0
-1.9697166e0 -2.9393951e0 6.730052e0 6.730052e0
-1.9091118e0 -2.9393951e0 6.67312e0 6.67312e0
-1.8485068e0 -2.9393951e0 6.623529e0 6.623529e0
-1.7879019e0 -2.9393951e0 6.581287e0 6.581287e0
-1.727297e0 -2.9393951e0 6.54639e0 6.54639e0
-1.666692e0 -2.9393951e0 6.51884e0 6.51884e0
-1.6060872e0 -2.9393951e0 6.498636e0 6.498636e0
-1.5454823e0 -2.9393951e0 6.485777e0 6.485777e0
-1.4848775e0 -2.9393951e0 6.480264e0 6.480264e0
-1.4242725e0 -2.9393951e0 6.482097e0 6.482097e0
-1.3636676e0 -2.9393951e0 6.491277e0 6.491277e0
-1.3030627e0 -2.9393951e0 6.507802e0 6.507802e0
-1.2424577e0 -2.9393951e0 6.531671e0 6.531671e0
-1.1818529e0 -2.9393951e0 6.562888e0 6.562888e0
-1.121248e0 -2.9393951e0 6.6014493e0 6.6014493e0
-1.060643e0 -2.9393951e0 6.6473582e0 6.6473582e0
-1.0000381e0 -2.9393951e0 6.7006128e0 6.7006128e0
-9.394333e-1 -2.9393951e0 6.7612129e0 6.7612129e0
-8.788283e-1 -2.9393951e0 6.8291592e0 6.8291592e0
-8.182234e-1 -2.9393951e0 6.9044513e0 6.9044513e0
-7.576186e-1 -2.9393951e0 6.9870892e0 6.9870892e0
-6.970137e-1 -2.9393951e0 7.077073e0 7.077073e0
-6.364087e-1 -2.9393951e0 7.174403e0 7.174403e0
-5.758038e-1 -2.9393951e0 7.2790787e0 7.2790787e0
-5.15199e-1 -2.9393951e0 7.3911003e0 7.3911003e0
-4.54594e-1 -2.9393951e0 7.5104681e0 7.5104681e0
-3.939891e-1 -2.9393951e0 7.6371814e0 7.6371814e0
-3.333842e-1 -2.9393951e0 7.7712407e0 7.7712407e0
-2.727792e-1 -2.9393951e0 7.9126462e0 7.9126462e0
-2.121744e-1 -2.9393951e0 8.0613972e0 8.0613972e0
-1.515695e-1 -2.9393951e0 8.2174942e0 8.2174942e0
-9.09647e-2 -2.9393951e0 8.380937e0 8.380937e0
-3.03596e-2 -2.9393951e0 8.5517265e0 8.5517265e0
3.02452e-2 -2.9393951e0 8.7298608e0 8.7298608e0
9.085e-2 -2.9393951e0 8.9153413e0 8.9153413e0
1.514551e-1 -2.9393951e0 9.1081685e0 9.1081685e0
2.1206e-1 -2.9393951e0 9.3083409e0 9.3083409e0
2.726648e-1 -2.9393951e0 9.515859e0 9.515859e0
3.332698e-1 -2.9393951e0 9.7307239e0 9.7307239e0
3.938747e-1 -2.9393951e0 9.9529341e0 9.9529341e0
4.544795e-1 -2.9393951e0 1.01824902e1 1.01824902e1
5.150844e-1 -2.9393951e0 1.04193921e1 1.04193921e1
5.756894e-1 -2.9393951e0 1.06636406e1 1.06636406e1
6.362943e-1 -2.9393951e0 1.09152342e1 1.09152342e1
6.968991e-1 -2.9393951e0 1.11741739e1 1.11741739e1
7.575041e-1 -2.9393951e0 1.14404602e1 1.14404602e1
8.18109e-1 -2.9393951e0 1.17140915e1 1.17140915e1
8.787138e-1 -2.9393951e0 1.19950688e1 1.19950688e1
9.393187e-1 -2.9393951e0 1.2283392e1 1.2283392e1
9.999237e-1 -2.9393951e0 1.25790619e1 1.25790619e1
1.0605286e0 -2.9393951e0 1.28820769e1 1.28820769e1
1.1211334e0 -2.9393951e0 1.31924374e1 1.31924374e1
1.1817384e0 -2.9393951e0 1.3510144e1 1.3510144e1
1.2423433e0 -2.9393951e0 1.3835196e1 1.3835196e1
1.3029482e0 -2.9393951e0 1.4167595e1 1.4167595e1
1.3635532e0 -2.9393951e0 1.450734e1 1.450734e1
1.424158e0 -2.9393951e0 1.4854431e1 1.4854431e1
1.4847629e0 -2.9393951e0 1.5208867e1 1.5208867e1
1.5453677e0 -2.9393951e0 1.557065e1 1.557065e1
1.6059727e0 -2.9393951e0 1.5939777e1 1.5939777e1
1.6665776e0 -2.9393951e0 1.631625e1 1.631625e1
1.7271825e0 -2.9393951e0 1.670007e1 1.670007e1
1.7877875e0 -2.9393951e0 1.7091237e1 1.7091237e1
1.8483923e0 -2.9393951e0 1.7489748e1 1.7489748e1
1.9089972e0 -2.9393951e0 1.7895605e1 1.7895605e1
1.9696022e0 -2.9393951e0 1.830881e1 1.830881e1
2.030207e0 -2.9393951e0 1.872936e1 1.872936e1
2.0908119e0 -2.9393951e0 1.9157254e1 1.9157254e1
2.1514168e0 -2.9393951e0 1.9592506e1 1.9592506e1
2.2120218e0 -2.9393951e0 2.0035094e1 2.0035094e1
2.2726266e0 -2.9393951e0 2.0485027e1 2.0485027e1
2.3332315e0 -2.9393951e0 2.0942305e1 2.0942305e1
2.3938365e0 -2.9393951e0 2.140693e1 2.140693e1
2.4544414e0 -2.9393951e0 2.1878902e1 2.1878902e1
2.5150462e0 -2.9393951e0 2.2358218e1 2.2358218e1
2.5756512e0 -2.9393951e0 2.2844882e1 2.2844882e1
2.6362561e0 -2.9393951e0 2.333889e1 2.333889e1
2.696861e0 -2.9393951e0 2.3840245e1 2.3840245e1
2.757466e0 -2.9393951e0 2.4348944e1 2.4348944e1
2.8180708e0 -2.9393951e0 2.486499e1 2.486499e1
2.8786757e0 -2.9393951e0 2.5388383e1 2.5388383e1
2.9392805e0 -2.9393951e0 2.5919121e1 2.5919121e1
2.9998856e0 -2.9393951e0 2.6457205e1 2.6457205e1

-3.0e0 -2.8787903e0 8.651062e0 8.651062e0
-2.9393951e0 -2.8787903e0 8.465575e0 8.465575e0
-2.8787903e0 -2.8787903e0 8.287433e0 8.287433e0
-2.8181854e0 -2.8787903e0 8.116638e0 8.116638e0
-2.7575804e0 -2.8787903e0 7.953189e0 7.953189e0
-2.6969756e0 -2.8787903e0 7.797083e0 7.797083e0
-2.6363707e0 -2.8787903e0 7.648326e0 7.648326e0
-2.5757657e0 -2.8787903e0 7.506914e0 7.506914e0
-2.5151608e0 -2.8787903e0 7.372849e0 7.372849e0
-2.454556e0 -2.8787903e0 7.246127e0 7.246127e0
-2.393951e0 -2.8787903e0 7.126752e0 7.126752e0
-2.3333461e0 -2.8787903e0 7.014723e0 7.014723e0
-2.2727412e0 -2.8787903e0 6.910042e0 6.910042e0
-2.2121364e0 -2.8787903e0 6.812704e0 6.812704e0
-2.1515314e0 -2.8787903e0 6.722714e0 6.722714e0
-2.0909265e0 -2.8787903e0 6.640068e0 6.640068e0
-2.0303217e0 -2.8787903e0 6.564769e0 6.564769e0
-1.9697166e0 -2.8787903e0 6.496815e0 6.496815e0
-1.9091118e0 -2.8787903e0 6.43621e0 6.43621e0
-1.8485068e0 -2.8787903e0 6.382947e0 6.382947e0
-1.7879019e0 -2.8787903e0 6.337032e0 6.337032e0
-1.727297e0 -2.8787903e0 6.298462e0 6.298462e0
-1.666692e0 -2.8787903e0 6.26724e0 6.26724e0
-1.6060872e0 -2.8787903e0 6.243362e0 6.243362e0
-1.5454823e0 -2.8787903e0 6.22683e0 6.22683e0
-1.4848775e0 -2.8787903e0 6.217644e0 6.217644e0
-1.4242725e0 -2.8787903e0 6.215804e0 6.215804e0
-1.3636676e0 -2.8787903e0 6.22131e0 6.22131e0
-1.3030627e0 -2.8787903e0 6.2341615e0 6.2341615e0
-1.2424577e0 -2.8787903e0 6.2543593e0 6.2543593e0
-1.1818529e0 -2.8787903e0 6.2819026e0 6.2819026e0
-1.121248e0 -2.8787903e0 6.3167915e0 6.3167915e0
-1.060643e0 -2.8787903e0 6.3590276e0 6.3590276e0
-1.0000381e0 -2.8787903e0 6.4086092e0 6.4086092e0
-9.394333e-1 -2.8787903e0 6.4655363e0 6.4655363e0
-8.788283e-1 -2.8787903e0 6.5298097e0 6.5298097e0
